DATE,DAY_OF_WEEK,AIRLINE_CODE,AIRLINE_COMPANY,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,AIRPORT,CITY,STATE,LATITUDE,LONGITUDE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED
2015-09-15,2,DL,Delta Air Lines Inc.,1550,N323NB,IND,MSP,Indianapolis International Airport,Indianapolis,IN,39.71733,-86.29438,13:27:00,13:23:00,23:56:00,01:49:00,0 days 01:31:00,0 days 01:17:00,503,856,834.0,-22.0,0,0
2015-01-12,1,DL,Delta Air Lines Inc.,1176,N969DL,ATL,BUF,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,16:11:00,16:57:00,00:46:00,02:00:00,0 days 01:53:00,0 days 01:23:00,712,1091,1130.0,39.0,0,0
2015-01-23,5,EV,Atlantic Southeast Airlines,4973,N878AS,ATL,GTR,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,15:30:00,15:22:00,23:52:00,01:11:00,0 days 01:17:00,0 days 00:52:00,241,941,939.0,-2.0,0,0
2015-04-01,3,OO,Skywest Airlines Inc.,5588,N970SW,LNK,ORD,Lincoln Airport (Lincoln Municipal),Lincoln,NE,40.85097,-96.75925,14:37:00,14:24:00,23:47:00,01:43:00,0 days 01:36:00,0 days 01:11:00,466,980,960.0,-20.0,0,0
2015-12-25,5,AA,American Airlines Inc.,2023,N586UW,ORD,PHX,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,10:45:00,10:45:00,00:00:00,03:53:00,0 days 04:08:00,0 days 03:53:00,1440,818,833.0,15.0,0,0
2015-05-23,6,WN,Southwest Airlines Co.,1771,N244WN,PIT,MCO,Pittsburgh International Airport,Pittsburgh,PA,40.49147,-80.23287,08:40:00,08:37:00,23:57:00,02:20:00,0 days 02:05:00,0 days 01:48:00,834,660,642.0,-18.0,0,0
2015-01-12,1,AA,American Airlines Inc.,2267,N3MEAA,DCA,ORD,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,20:55:00,20:50:00,23:55:00,02:04:00,0 days 02:02:00,0 days 01:42:00,612,1319,1312.0,-7.0,0,0
2015-12-14,1,DL,Delta Air Lines Inc.,1497,N911DA,PHL,MSP,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,08:35:00,08:44:00,00:09:00,03:02:00,0 days 03:10:00,0 days 02:39:00,980,637,654.0,17.0,0,0
2015-10-29,4,MQ,American Eagle Airlines Inc.,3243,N523MQ,ILM,SAN,Wilmington International Airport,Wilmington,NC,34.27061,-77.90256,19:15:00,19:21:00,00:06:00,02:34:00,0 days 02:24:00,0 days 01:56:00,783,1249,1245.0,-4.0,0,0
2015-04-15,3,US,US Airways Inc.,628,N161UW,CLT,PHX,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,13:00:00,13:02:00,00:02:00,04:26:00,0 days 04:26:00,0 days 04:03:00,1773,866,868.0,2.0,0,0
2015-02-03,2,DL,Delta Air Lines Inc.,2355,N129DL,ATL,LAX,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,21:52:00,22:02:00,00:10:00,05:07:00,0 days 05:08:00,0 days 04:20:00,1947,1439,10.0,-1429.0,0,0
2015-10-10,6,AA,American Airlines Inc.,48,N874AA,TVC,DLG,Cherry Capital Airport,Traverse City,MI,44.74144,-85.58224,06:30:00,06:29:00,23:59:00,02:27:00,0 days 02:28:00,0 days 01:55:00,868,657,657.0,0.0,0,0
2015-02-22,7,WN,Southwest Airlines Co.,945,N280WN,LAX,BNA,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,13:05:00,13:32:00,00:27:00,03:50:00,0 days 03:28:00,0 days 03:12:00,1797,1135,1140.0,5.0,0,0
2015-04-27,1,WN,Southwest Airlines Co.,4517,N277WN,AUS,DAL,Austin-Bergstrom International Airport,Austin,TX,30.19453,-97.66987,07:20:00,07:19:00,23:59:00,01:05:00,0 days 00:51:00,0 days 00:39:00,189,505,490.0,-15.0,0,0
2015-06-28,7,HA,Hawaiian Airlines Inc.,218,N480HA,HNL,KOA,Honolulu International Airport,Honolulu,HI,21.31869,-157.92241,05:49:00,05:43:00,23:54:00,00:45:00,0 days 00:42:00,0 days 00:29:00,163,394,385.0,-9.0,0,0
2015-05-14,4,WN,Southwest Airlines Co.,3144,N497WN,BNA,SAN,Nashville International Airport,Nashville,TN,36.12448,-86.67818,10:05:00,10:00:00,23:55:00,04:20:00,0 days 04:45:00,0 days 04:03:00,1751,745,765.0,20.0,0,0
2015-05-13,3,AA,American Airlines Inc.,1178,N857AA,DFW,ATL,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,20:20:00,23:29:00,03:09:00,02:17:00,0 days 01:47:00,0 days 01:28:00,731,1417,136.0,-1281.0,0,0
2015-09-22,2,UA,United Air Lines Inc.,221,N447UA,ORD,CLT,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,17:35:00,17:52:00,00:17:00,02:01:00,0 days 01:52:00,0 days 01:20:00,599,1236,1244.0,8.0,0,0
2015-02-08,7,DL,Delta Air Lines Inc.,1964,N679DA,ATL,JAX,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,16:30:00,16:30:00,00:00:00,01:09:00,0 days 01:06:00,0 days 00:44:00,270,1059,1056.0,-3.0,0,0
2015-01-27,2,UA,United Air Lines Inc.,401,N829UA,DEN,DFW,Denver International Airport,Denver,CO,39.85841,-104.667,17:29:00,17:27:00,23:58:00,01:58:00,0 days 01:46:00,0 days 01:25:00,641,1227,1213.0,-14.0,0,0
2015-01-09,5,DL,Delta Air Lines Inc.,1810,N997DL,DFW,ATL,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,18:15:00,18:07:00,23:52:00,02:00:00,0 days 01:54:00,0 days 01:36:00,731,1275,1261.0,-14.0,0,0
2015-05-12,2,WN,Southwest Airlines Co.,1084,N403WN,MCO,MSY,Orlando International Airport,Orlando,FL,28.42889,-81.31603,08:05:00,08:01:00,23:56:00,01:45:00,0 days 01:32:00,0 days 01:22:00,551,530,513.0,-17.0,0,0
2015-04-19,7,DL,Delta Air Lines Inc.,2066,N324US,MSP,LAS,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,21:30:00,21:31:00,00:01:00,03:22:00,0 days 03:05:00,0 days 02:50:00,1299,1372,1356.0,-16.0,0,0
2015-06-08,1,OO,Skywest Airlines Inc.,4499,N693CA,ABQ,SLC,Albuquerque International Sunport,Albuquerque,NM,35.04022,-106.60919,17:35:00,17:25:00,23:50:00,01:38:00,0 days 01:31:00,0 days 01:14:00,493,1153,1136.0,-17.0,0,0
2015-08-28,5,EV,Atlantic Southeast Airlines,5152,N881AS,ATL,SGF,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,16:48:00,17:54:00,01:06:00,01:51:00,0 days 01:39:00,0 days 01:21:00,563,1059,1113.0,54.0,0,0
2015-10-29,4,WN,Southwest Airlines Co.,450,N440LV,DVL,MIA,Devils Lake Regional Airport,Devils Lake,ND,48.11425,-98.90878,06:40:00,06:40:00,00:00:00,01:15:00,0 days 01:07:00,0 days 00:50:00,345,475,467.0,-8.0,0,0
2015-12-28,1,WN,Southwest Airlines Co.,1531,N8669B,AUS,MCO,Austin-Bergstrom International Airport,Austin,TX,30.19453,-97.66987,17:25:00,17:24:00,23:59:00,02:25:00,0 days 02:30:00,0 days 02:06:00,994,1250,1254.0,4.0,0,0
2015-03-18,3,DL,Delta Air Lines Inc.,1415,N951DN,MSP,SAN,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,21:35:00,21:35:00,00:00:00,03:54:00,0 days 03:44:00,0 days 03:26:00,1532,1409,1399.0,-10.0,0,0
2015-09-28,1,MQ,American Eagle Airlines Inc.,3451,N9EAMQ,CID,ORD,The Eastern Iowa Airport,Cedar Rapids,IA,41.88459,-91.71087,13:47:00,13:40:00,23:53:00,01:09:00,0 days 00:59:00,0 days 00:43:00,196,896,879.0,-17.0,0,0
2015-09-24,4,B6,JetBlue Airways,1252,N267JB,RSW,HPN,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,10:35:00,11:06:00,00:31:00,02:47:00,0 days 02:45:00,0 days 02:25:00,1102,802,831.0,29.0,0,1
2015-07-18,6,WN,Southwest Airlines Co.,1039,N669SW,BWI,MHT,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,11:40:00,11:48:00,00:08:00,01:20:00,0 days 01:17:00,0 days 01:01:00,377,780,785.0,5.0,0,0
2015-11-18,3,AA,American Airlines Inc.,175,N3AKAA,DCA,DFW,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,05:40:00,05:33:00,23:53:00,03:42:00,0 days 03:33:00,0 days 03:16:00,1192,502,486.0,-16.0,0,0
2015-06-13,6,WN,Southwest Airlines Co.,4430,N418WN,TPA,AUS,Tampa International Airport,Tampa,FL,27.97547,-82.53325,16:50:00,16:48:00,23:58:00,02:25:00,0 days 02:18:00,0 days 02:04:00,928,1095,1086.0,-9.0,0,0
2015-03-30,1,AA,American Airlines Inc.,1404,N434AA,DFW,TUS,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,12:05:00,12:02:00,23:57:00,02:31:00,0 days 02:23:00,0 days 02:05:00,813,756,745.0,-11.0,0,0
2015-09-14,1,OO,Skywest Airlines Inc.,5208,N142SY,DCA,ORD,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,12:49:00,12:39:00,23:50:00,02:11:00,0 days 02:00:00,0 days 01:31:00,612,840,819.0,-21.0,0,0
2015-03-02,1,WN,Southwest Airlines Co.,175,N940WN,ATL,DEN,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,06:20:00,06:19:00,23:59:00,03:30:00,0 days 03:42:00,0 days 03:15:00,1199,470,481.0,11.0,0,0
2015-01-08,4,AA,American Airlines Inc.,366,N3AVAA,ORD,LGA,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,14:15:00,14:33:00,00:18:00,02:01:00,0 days 01:58:00,0 days 01:32:00,733,1036,1051.0,15.0,0,0
2015-10-24,6,WN,Southwest Airlines Co.,4639,N243WN,MIA,ADQ,Miami International Airport,Miami,FL,25.79325,-80.29056,07:00:00,07:00:00,00:00:00,01:05:00,0 days 01:15:00,0 days 00:59:00,239,485,495.0,10.0,0,0
2015-11-03,2,DL,Delta Air Lines Inc.,2373,N927DN,MIA,ATL,Miami International Airport,Miami,FL,25.79325,-80.29056,15:10:00,15:07:00,23:57:00,02:02:00,0 days 01:59:00,0 days 01:32:00,594,1032,1026.0,-6.0,0,1
2015-04-09,4,OO,Skywest Airlines Inc.,4465,N805SK,SEA,LAS,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,11:50:00,11:46:00,23:56:00,02:32:00,0 days 02:29:00,0 days 02:04:00,867,862,855.0,-7.0,0,0
2015-10-15,4,UA,United Air Lines Inc.,1699,N76526,LAW,MLB,Lawton-Fort Sill Regional Airport,Lawton,OK,34.56771,-98.41664,23:45:00,23:38:00,23:53:00,04:39:00,0 days 04:39:00,0 days 04:09:00,2139,444,437.0,-7.0,0,0
2015-06-27,6,UA,United Air Lines Inc.,571,N422UA,TPA,IAD,Tampa International Airport,Tampa,FL,27.97547,-82.53325,19:09:00,19:19:00,00:10:00,02:15:00,0 days 02:24:00,0 days 01:58:00,811,1284,1303.0,19.0,0,0
2015-02-13,5,US,US Airways Inc.,618,N828AW,PHX,BWI,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,17:00:00,18:06:00,01:06:00,04:08:00,0 days 04:19:00,0 days 03:57:00,1999,1388,25.0,-1363.0,0,0
2015-10-25,7,UA,United Air Lines Inc.,1788,N68842,MKE,MSY,General Mitchell International Airport,Milwaukee,WI,42.94722,-87.89658,11:54:00,11:51:00,23:57:00,02:34:00,0 days 02:33:00,0 days 02:06:00,854,808,804.0,-4.0,0,1
2015-06-15,1,AA,American Airlines Inc.,936,N5ETAA,JFK,STT,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,08:00:00,11:40:00,03:40:00,04:14:00,0 days 03:48:00,0 days 03:16:00,1623,734,928.0,194.0,0,1
2015-10-03,6,NK,Spirit Air Lines,440,N516NK,RST,CAK,Rochester International Airport,Rochester,MN,43.90883,-92.49799,15:35:00,15:44:00,00:09:00,02:46:00,0 days 02:31:00,0 days 02:06:00,1062,1101,1095.0,-6.0,0,0
2015-06-01,1,US,US Airways Inc.,579,N559UW,SAN,CLT,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,22:35:00,23:06:00,00:31:00,04:27:00,0 days 04:26:00,0 days 04:05:00,2077,362,392.0,30.0,0,0
2015-09-24,4,EV,Atlantic Southeast Airlines,2659,N907EV,DFW,SHV,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,15:15:00,15:11:00,23:56:00,00:58:00,0 days 00:55:00,0 days 00:34:00,190,973,966.0,-7.0,0,0
2015-05-19,2,AA,American Airlines Inc.,1426,N4YLAA,DFW,PIT,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,10:40:00,10:35:00,23:55:00,02:50:00,0 days 02:37:00,0 days 02:13:00,1067,870,852.0,-18.0,0,0
2015-11-21,6,WN,Southwest Airlines Co.,797,N426WN,MDW,DEN,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,14:40:00,19:25:00,04:45:00,02:40:00,0 days 02:28:00,0 days 02:06:00,895,980,1253.0,273.0,0,0
2015-07-02,4,EV,Atlantic Southeast Airlines,3946,N15973,LRD,IAH,Laredo International Airport,Laredo,TX,27.54374,-99.46154,10:48:00,10:48:00,00:00:00,01:17:00,0 days 01:11:00,0 days 00:58:00,301,725,719.0,-6.0,0,0
2015-01-23,5,WN,Southwest Airlines Co.,2958,N8619F,DEN,SLC,Denver International Airport,Denver,CO,39.85841,-104.667,15:05:00,15:04:00,23:59:00,01:30:00,0 days 01:20:00,0 days 01:01:00,391,995,984.0,-11.0,0,1
2015-03-27,5,UA,United Air Lines Inc.,1561,N33266,PHX,IAH,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,07:39:00,07:31:00,23:52:00,02:29:00,0 days 02:31:00,0 days 02:14:00,1009,728,722.0,-6.0,0,0
2015-07-20,1,AA,American Airlines Inc.,1052,N513AA,RDU,DFW,Raleigh-Durham International Airport,Raleigh,NC,35.87764,-78.78747,15:45:00,15:45:00,00:00:00,02:56:00,0 days 02:50:00,0 days 02:26:00,1061,1061,1055.0,-6.0,0,0
2015-10-02,5,AA,American Airlines Inc.,211,N3EAAA,GTR,PSG,Golden Triangle Regional Airport,Columbus-Starkville-West Point,MS,33.45033,-88.59137,16:59:00,17:31:00,00:32:00,05:58:00,0 days 06:09:00,0 days 05:08:00,2248,1197,1240.0,43.0,0,1
2015-04-13,1,AA,American Airlines Inc.,1425,N4UBAA,ORD,STL,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,15:45:00,16:13:00,00:28:00,01:12:00,0 days 01:10:00,0 days 00:50:00,258,1017,1043.0,26.0,0,0
2015-06-08,1,DL,Delta Air Lines Inc.,1484,N681DA,MSP,GEG,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,11:32:00,11:26:00,23:54:00,03:06:00,0 days 03:00:00,0 days 02:33:00,1175,758,746.0,-12.0,0,0
2015-11-24,2,EV,Atlantic Southeast Airlines,4367,N13978,IAH,MCI,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,19:22:00,19:12:00,23:50:00,01:57:00,0 days 02:08:00,0 days 01:37:00,643,1279,1280.0,1.0,0,0
2015-11-03,2,DL,Delta Air Lines Inc.,1923,N338NB,LGA,MIA,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,13:20:00,13:28:00,00:08:00,03:24:00,0 days 02:49:00,0 days 02:36:00,1096,1004,977.0,-27.0,0,0
2015-05-23,6,EV,Atlantic Southeast Airlines,3827,N14905,EWR,SDF,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,10:00:00,09:53:00,23:53:00,02:25:00,0 days 02:06:00,0 days 01:47:00,642,745,719.0,-26.0,0,0
2015-03-09,1,F9,Frontier Airlines Inc.,793,N211FR,DEN,PDX,Denver International Airport,Denver,CO,39.85841,-104.667,17:06:00,17:36:00,00:30:00,02:44:00,0 days 02:28:00,0 days 02:12:00,991,1130,1144.0,14.0,0,0
2015-05-05,2,DL,Delta Air Lines Inc.,1509,N376NW,SLC,STL,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,20:10:00,20:17:00,00:07:00,02:53:00,0 days 02:53:00,0 days 02:31:00,1156,3,10.0,7.0,0,0
2015-06-02,2,EV,Atlantic Southeast Airlines,4641,N12540,EWR,BNA,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,08:55:00,08:54:00,23:59:00,02:27:00,0 days 02:21:00,0 days 01:51:00,748,622,615.0,-7.0,0,0
2015-05-25,1,OO,Skywest Airlines Inc.,6407,N730SK,SFO,SNA,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,18:05:00,18:00:00,23:55:00,01:33:00,0 days 01:43:00,0 days 01:13:00,372,1178,1183.0,5.0,0,0
2015-04-01,3,WN,Southwest Airlines Co.,4085,N207WN,DAL,ELP,Dallas Love Field,Dallas,TX,32.84711,-96.85177,17:35:00,17:33:00,23:58:00,01:45:00,0 days 01:37:00,0 days 01:23:00,562,1100,1090.0,-10.0,0,0
2015-09-09,3,AA,American Airlines Inc.,1415,N581AA,TUS,DFW,Tucson International Airport,Tucson,AZ,32.11608,-110.94103,05:14:00,05:13:00,23:59:00,02:18:00,0 days 02:11:00,0 days 01:49:00,813,572,564.0,-8.0,0,0
2015-07-13,1,UA,United Air Lines Inc.,1510,N76504,IAH,SJC,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,21:10:00,21:37:00,00:27:00,03:53:00,0 days 03:32:00,0 days 03:16:00,1608,1383,1389.0,6.0,0,0
2015-07-30,4,AA,American Airlines Inc.,1709,N675AW,CLT,FLL,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,09:50:00,09:53:00,00:03:00,02:05:00,0 days 02:04:00,0 days 01:29:00,632,715,717.0,2.0,0,0
2015-11-10,2,EV,Atlantic Southeast Airlines,4862,N12160,IAH,AEX,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,21:15:00,21:07:00,23:52:00,00:52:00,0 days 00:54:00,0 days 00:33:00,190,1327,1321.0,-6.0,0,0
2015-04-03,5,EV,Atlantic Southeast Airlines,5540,N867AS,ATL,ROA,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,14:54:00,14:53:00,23:59:00,01:20:00,0 days 01:34:00,0 days 01:05:00,357,974,987.0,13.0,0,0
2015-12-21,1,WN,Southwest Airlines Co.,2830,N915WN,DEN,SEA,Denver International Airport,Denver,CO,39.85841,-104.667,12:00:00,12:00:00,00:00:00,03:00:00,0 days 02:46:00,0 days 02:31:00,1024,840,826.0,-14.0,0,0
2015-10-19,1,EV,Atlantic Southeast Airlines,5523,N761ND,MHT,ITH,Manchester-Boston Regional Airport,Manchester,NH,42.93452,-71.43706,10:09:00,10:02:00,23:53:00,01:09:00,0 days 01:06:00,0 days 00:48:00,332,678,668.0,-10.0,0,0
2015-04-20,1,MQ,American Eagle Airlines Inc.,3560,N845MQ,ORD,CID,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,12:10:00,12:06:00,23:56:00,01:17:00,0 days 01:15:00,0 days 00:35:00,196,807,801.0,-6.0,0,0
2015-09-04,5,WN,Southwest Airlines Co.,472,N442WN,BNA,BWI,Nashville International Airport,Nashville,TN,36.12448,-86.67818,13:00:00,13:05:00,00:05:00,01:40:00,0 days 02:20:00,0 days 01:52:00,587,940,985.0,45.0,0,0
2015-04-29,3,AA,American Airlines Inc.,1148,N3FGAA,DFW,LGA,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,15:15:00,15:10:00,23:55:00,03:33:00,0 days 03:45:00,0 days 03:15:00,1389,1188,1195.0,7.0,0,0
2015-08-30,7,AA,American Airlines Inc.,1529,N590AA,ORD,RDU,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,19:35:00,19:30:00,23:55:00,01:55:00,0 days 01:40:00,0 days 01:25:00,646,1350,1330.0,-20.0,0,0
2015-09-18,5,DL,Delta Air Lines Inc.,2075,N906DE,MCI,ATL,Kansas City International Airport,Kansas City,MO,39.29761,-94.71391,12:31:00,12:29:00,23:58:00,02:04:00,0 days 01:55:00,0 days 01:29:00,692,935,924.0,-11.0,0,0
2015-04-21,2,OO,Skywest Airlines Inc.,6462,N702SK,LAX,SMF,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,21:19:00,21:37:00,00:18:00,01:25:00,0 days 01:20:00,0 days 01:02:00,373,1364,1377.0,13.0,0,0
2015-03-02,1,DL,Delta Air Lines Inc.,1621,N687DL,DTW,TPA,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,14:00:00,13:57:00,23:57:00,02:34:00,0 days 02:17:00,0 days 01:59:00,983,994,974.0,-20.0,0,0
2015-07-08,3,OO,Skywest Airlines Inc.,2986,N821AS,MRY,PHX,Monterey Regional Airport (Monterey Peninsula Airport),Monterey,CA,36.58698,-121.84295,06:15:00,06:12:00,23:57:00,01:51:00,0 days 01:45:00,0 days 01:23:00,598,486,477.0,-9.0,0,0
2015-01-23,5,DL,Delta Air Lines Inc.,2304,N962DN,ATL,TPA,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,21:51:00,21:58:00,00:07:00,01:24:00,0 days 01:26:00,0 days 01:06:00,406,1395,1404.0,9.0,0,0
2015-02-23,1,B6,JetBlue Airways,134,N516JB,SJU,MCO,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,19:32:00,19:34:00,00:02:00,03:06:00,0 days 03:04:00,0 days 02:47:00,1189,1298,1298.0,0.0,0,0
2015-04-30,4,WN,Southwest Airlines Co.,31,N299WN,PVD,FLL,Theodore Francis Green State Airport,Providence,RI,41.724,-71.42822,06:15:00,06:10:00,23:55:00,03:15:00,0 days 03:07:00,0 days 02:50:00,1188,570,557.0,-13.0,0,0
2015-12-15,2,DL,Delta Air Lines Inc.,1622,N349NW,DTW,BOS,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,17:25:00,17:33:00,00:08:00,02:01:00,0 days 01:38:00,0 days 01:20:00,632,1166,1151.0,-15.0,0,0
2015-11-15,7,AA,American Airlines Inc.,2558,N4YEAA,IAH,ORD,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,11:08:00,11:01:00,23:53:00,02:31:00,0 days 02:20:00,0 days 01:59:00,925,819,801.0,-18.0,0,0
2015-05-08,5,DL,Delta Air Lines Inc.,921,N680DA,MSP,MKE,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,07:00:00,06:55:00,23:55:00,01:09:00,0 days 01:01:00,0 days 00:45:00,297,489,476.0,-13.0,0,0
2015-09-06,7,OO,Skywest Airlines Inc.,6269,N105SY,SFO,BUR,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,20:30:00,20:31:00,00:01:00,01:21:00,0 days 01:11:00,0 days 00:51:00,326,1311,1302.0,-9.0,0,0
2015-12-26,6,EV,Atlantic Southeast Airlines,4445,N11544,EWR,IND,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,15:29:00,15:24:00,23:55:00,02:22:00,0 days 02:09:00,0 days 01:46:00,645,1071,1053.0,-18.0,0,0
2015-06-11,4,OO,Skywest Airlines Inc.,4680,N692CA,SLC,EUG,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,11:05:00,11:02:00,23:57:00,01:59:00,0 days 01:59:00,0 days 01:28:00,618,724,721.0,-3.0,0,0
2015-07-23,4,DL,Delta Air Lines Inc.,847,N822DN,LGA,ATL,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,18:00:00,19:43:00,01:43:00,02:51:00,0 days 02:13:00,0 days 01:47:00,762,1251,1316.0,65.0,0,0
2015-06-14,7,OO,Skywest Airlines Inc.,4460,N781CA,SLC,LWS,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,11:00:00,10:50:00,23:50:00,01:34:00,0 days 01:29:00,0 days 01:09:00,461,694,679.0,-15.0,0,0
2015-11-29,7,B6,JetBlue Airways,261,N828JB,BOS,SJU,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,23:55:00,02:24:00,02:29:00,03:52:00,0 days 03:42:00,0 days 03:28:00,1674,287,426.0,139.0,0,0
2015-06-02,2,WN,Southwest Airlines Co.,638,N493WN,PHX,SJC,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,14:30:00,14:29:00,23:59:00,01:50:00,0 days 01:40:00,0 days 01:33:00,621,980,969.0,-11.0,0,0
2015-04-12,7,WN,Southwest Airlines Co.,3701,N297WN,ATL,LGA,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,09:05:00,09:48:00,00:43:00,02:15:00,0 days 01:55:00,0 days 01:38:00,762,680,703.0,23.0,0,0
2015-01-12,1,MQ,American Eagle Airlines Inc.,3283,N602MQ,ORD,DAY,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,07:55:00,08:59:00,01:04:00,01:03:00,0 days 01:05:00,0 days 00:44:00,240,598,664.0,66.0,0,0
2015-10-08,4,NK,Spirit Air Lines,197,N608NK,LGB,MEM,Long Beach Airport (Daugherty Field),Long Beach,CA,33.81772,-118.15161,10:50:00,11:07:00,00:17:00,03:05:00,0 days 03:00:00,0 days 02:16:00,1076,835,847.0,12.0,0,0
2015-04-20,1,WN,Southwest Airlines Co.,4720,N263WN,BDL,RSW,Bradley International Airport,Windsor Locks,CT,41.93887,-72.68323,07:45:00,07:38:00,23:53:00,03:10:00,0 days 03:10:00,0 days 02:58:00,1180,655,648.0,-7.0,0,0
2015-05-06,3,OO,Skywest Airlines Inc.,5598,N772SK,ORD,BOI,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,12:20:00,12:14:00,23:54:00,03:46:00,0 days 03:19:00,0 days 02:57:00,1437,906,873.0,-33.0,0,1
2015-03-23,1,EV,Atlantic Southeast Airlines,4343,N14168,IAH,OMA,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,11:45:00,11:40:00,23:55:00,02:17:00,0 days 02:22:00,0 days 02:01:00,781,842,842.0,0.0,0,0
2015-04-13,1,VX,Virgin America,352,N848VA,SFO,BOS,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,09:20:00,09:29:00,00:09:00,05:45:00,0 days 05:21:00,0 days 04:58:00,2704,1085,1070.0,-15.0,0,0
2015-07-23,4,AA,American Airlines Inc.,1905,N562UW,CLT,MCO,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,09:25:00,09:18:00,23:53:00,01:34:00,0 days 01:31:00,0 days 01:10:00,468,659,649.0,-10.0,0,0
